BJDONG_NM,ADDRESS,RA_REGNO,CMP_NM,위도,경도
수유동,서울특별시 강북구 수유로23길 57,11305-2017-00110,굿모닝공인중개사사무소,37.6389091722987,127.021982887907
미아동,서울특별시 강북구 솔매로 111,11305-2017-00092,연세부동산공인중개사사무소,37.6259318635069,127.024518919459
번동,서울특별시 강북구 오패산로 407,92310000-2359,부자공인중개사사무소,37.6370810037112,127.02669040864
수유동,서울특별시 강북구 인수봉로72길 42,11305-2017-00066,극동부동산중개인사무소,37.6426940649684,127.013302415869
미아동,서울특별시 강북구 도봉로24길 8,11305-2017-00123,태양공인중개사사무소,37.6193806104525,127.02960022097
수유동,서울특별시 강북구 한천로155길 43,92310000-86,신한공인중개사사무소,37.643781446469,127.018731839392
수유동,서울특별시 강북구 인수봉로72길 42,11305-2017-00130,극동프라자공인중개사사무소,37.6426940649684,127.013302415869
번동,서울특별시 강북구 도봉로96길 4,11305-2017-00124,하나공인중개사사무소,37.6407059146469,127.029068679928
미아동,서울특별시 강북구 도봉로46길 13,11305-2018-00017,삼성공인중개사사무소,37.6248052060001,127.027658514082
수유동,서울특별시 강북구 4.19로 73,11305-2017-00144,거북이공인중개사사무소,37.6455462393874,127.006697636053
번동,서울특별시 강북구 덕릉로 126,11305-2023-00048,서울공인중개사사무소,37.6347590276028,127.027676024898
미아동,서울특별시 강북구 솔샘로67길 123-1,11305-2017-00079,신일부동산공인중개사사무소,37.6225582251143,127.026520173864
번동,서울특별시 강북구 덕릉로40길 14,11305-2018-00018,양지공인중개사사무소,37.63448381008,127.030114330565
번동,서울특별시 강북구 오패산로67길 15,11305-2018-00031,SK공인중개사사무소,37.635717946836,127.027287212267
수유동,서울특별시 강북구 한천로139길 25,11305-2023-00023,서광공인중개사사무소,37.6390955501842,127.025725359083
미아동,서울특별시 강북구 숭인로 39,11305-2019-00077,88(팔팔02-988-4988)공인중개사사무소,37.6127409579107,127.026965197297
번동,서울특별시 강북구 한천로 1008,11305-2023-00022,집프로공인중개사사무소,37.6384254970522,127.029532997555
미아동,서울특별시 강북구 도봉로67길 53,11305-2018-00029,골드공인중개사사무소,37.6294972303677,127.021855388043
미아동,서울특별시 강북구 도봉로49길 18,11305-2017-00129,거성공인중개사사무소,37.6251339369507,127.025429646481
우이동,서울특별시 강북구 삼양로 660,11305-2018-00103,코끼리공인중개사사무소,37.6616436880808,127.013549125434
방학동,서울특별시 도봉구 시루봉로 103,92320000-02015,중앙공인중개사사무소,37.6601383368213,127.027485525915
중계동,서울특별시 노원구 중계로18길 13,92333000-04459,프라자(934-0100)공인중개사사무소,37.6513074199799,127.077817172988
상계동,서울특별시 노원구 한글비석로24길 46,11350-2021-00122,양지공인중개사사무소,37.6626140088226,127.072901812268
상계동,서울특별시 노원구 동일로213길 77,11350-2021-00089,희망드림공인중개사사무소,37.6477875492006,127.057745374328
상계동,서울특별시 노원구 노해로 506,11350-2021-00120,부동산세상공인중개사사무소,37.6548266515952,127.064207006912
상계동,서울특별시 노원구 상계로23다길 43,11350-2022-00029,삼호공인중개사사무소,37.6600956612821,127.070555530375
상계동,서울특별시 노원구 동일로228길 29,11350-2021-00098,대하공인중개사사무소(952-1888),37.6677947086387,127.058746395525
중계동,서울특별시 노원구 중계로 160,11350-2022-00012,한마음공인중개사사무소,37.6494069250537,127.08136593924
암사동,서울특별시 강동구 구천면로47길 56,가9252-2433,영원부동산,37.5505390231261,127.13500534608
공릉동,서울특별시 노원구 공릉로 126,92333000-02388,두산단지내금빛공인중개사사무소,37.6213122324645,127.079504363715
월계동,서울특별시 노원구 덕릉로60길 188,92333000-04105,초안현대공인중개사사무소,37.6324624589666,127.043874856644
공릉동,서울특별시 노원구 동일로182길 37-83,11350-2022-00001,하늘부동산공인중개사사무소,37.6240491776329,127.075782156026
상계동,서울특별시 노원구 한글비석로 416,11350-2022-00030,삼광부동산공인중개사사무소,37.6617023324905,127.070637065092
중계동,서울특별시 노원구 동일로 1279,11350-2022-00025,상아공인중개사사무소,37.6430702786721,127.064011517969
중계동,서울특별시 노원구 덕릉로73길 28,11350-2021-00109,파랑새공인중개사사무소,37.6524755833309,127.071935248871
공릉동,서울특별시 노원구 화랑로 449-7,92333000-04913,명성공인중개사사무소,37.6186882241185,127.076878936299
상계동,서울특별시 노원구 동일로 1493,11350-2022-00018,성경(930-4455)공인중개사사무소,37.6616423693886,127.058001700205
중계동,서울특별시 노원구 한글비석로8길 16,11350-2021-00095,동산공인중개사사무소,37.6477772551525,127.077578817918
공릉동,서울특별시 노원구 공릉로46길 28,11350-2019-00008,삼익단지내굿모닝공인중개사사무소,37.6272707456973,127.080410510088
월계동,서울특별시 노원구 초안산로2라길 26,11350-2022-00002,월계아이파크공인중개사사무소,37.6300099286586,127.05667170993
월계동,서울특별시 노원구 마들로 111,92333000-05240,삼호현대공인중개사사무소,37.6238343591525,127.064778103315
중계동,서울특별시 노원구 노원로22길 70,92333000-01845,중앙(930-3005)공인중개사사무소,37.6473153742483,127.073989501408
월계동,서울특별시 노원구 석계로 35,11350-2022-00008,이룸부동산공인중개사사무소,37.6179303034746,127.063739070681
상계동,서울특별시 노원구 수락산로 12,11350-2016-00137,대박(936-4556)공인중개사사무소,37.6643837383358,127.074879033534
상계동,서울특별시 노원구 덕릉로 801,11350-2022-00022,하람터공인중개사사무소,37.6684857317905,127.079544004437
상계동,서울특별시 노원구 노해로 491,11350-2022-00005,서광공인중개사사무소,37.6550271543379,127.062635144763
하계동,서울특별시 노원구 공릉로59길 15,11350-2021-00100,리치공인중개사사무소,37.6331523351949,127.071080416606
하계동,서울특별시 노원구 한글비석로 89,11350-2021-00115,한솔공인중개사사무소,37.638126673285,127.071678046968
상계동,서울특별시 노원구 동일로 1529,92333000-03791,노원공인중개사사무소,37.6650917520309,127.057311765841
공릉동,서울특별시 노원구 공릉로34길 29,11350-2016-00091,토마토공인중개사사무소,37.6230822543666,127.080519387373
하계동,서울특별시 노원구 공릉로58길 176,11350-2016-00094,우방공인중개사사무소,37.6376987099634,127.076963099753
월계동,서울특별시 노원구 마들로 59,11350-2016-00095,꿀벌공인중개사사무소,37.6226208171943,127.066881928111
중계동,서울특별시 노원구 중계로 230,11350-2016-00101,태양공인중개사사무소,37.6510358515074,127.075054984295
상계동,서울특별시 노원구 노원로32길 19,11350-2016-00105,푸른숲공인중개사사무소,37.6556739550819,127.068341389757
공릉동,서울특별시 노원구 공릉로34길 62,92333000-05346,태강공인중개사사무소,37.6233646903823,127.082122210605
상계동,서울특별시 노원구 노원로 466,92333000-05355,우리공인중개사사무소,37.6580143190968,127.06601519379
공릉동,서울특별시 노원구 동일로177길 20,92333000-05351,해피부동산공인중개사사무소,37.6209407411639,127.073262764461
상계동,서울특별시 노원구 한글비석로24길 19,92325520-01444,대원부동산중개인사무소,37.661811473012,127.071778561419
삼선동2가,서울특별시 성북구 삼선교로10길 19,11290-2019-00020,성북이원공인중개사사무소,37.5872569799421,127.00935571918
장위동,서울특별시 성북구 장월로 107,11290-2021-00037,홈쇼핑공인중개사사무소,37.6154057123264,127.04821043885
하월곡동,서울특별시 성북구 종암로36길 52,11290-2019-00005,아남부동산공인중개사사무소,37.6060491353886,127.034549170818
장위동,서울특별시 성북구 돌곶이로27길 70,92300000-4155,가나공인중개사사무소,37.6105048271135,127.052135471366
동소문동4가,서울특별시 성북구 동소문로 53,11290-2019-00063,미가리치공인중개사사무소,37.5912195415606,127.011438582224
석관동,서울특별시 성북구 화랑로 210-6,11290-2019-00010,단지상가빌리지공인중개사사무소,37.6084555549138,127.053283338623
장위동,서울특별시 성북구 장월로 99-1,92300000-3110,장위뉴타운황금공인중개사사무소,37.6147121771431,127.048318950207
하월곡동,서울특별시 성북구 오패산로 46,92300000-3655,파워(단지내)공인중개사사무소,37.6074738406161,127.038709467417
장위동,서울특별시 성북구 돌곶이로 91,11290-2019-00052,장위뉴타운공인중개사사무소,37.6111797679712,127.056423427765
길음동,서울특별시 성북구 길음로9길 40,11290-2019-00042,서울공인중개사사무소,37.6058494237909,127.020985165043
돈암동,서울특별시 성북구 아리랑로5길 92,11290-2023-00030,해피트리부동산공인중개사사무소,37.598460801081,127.011542058265
상월곡동,서울특별시 성북구 화랑로25길 25,92300000-3554,천지공인중개사사무소,37.6096426802626,127.051703819435
삼선동5가,서울특별시 성북구 삼선교로24길 48,11290-2017-00110,행운공인중개사사무소,37.5881007585184,127.016709870781
상월곡동,서울특별시 성북구 장월로1길 28,92300000-4175,에코빌(단지내)공인중개사사무소,37.6087724936926,127.045611958623
보문동6가,서울특별시 성북구 보문사길 111,11290-2018-00031,(단지내)대운공인중개사사무소,37.5828731138796,127.017891118296
장위동,서울특별시 성북구 한천로101길 36,11290-2018-00114,참누리(단지내)부동산공인중개사사무소,37.6225362319459,127.048839188383
하월곡동,서울특별시 성북구 오패산로 84,92300000-4061,재테크(단지내)공인중개사사무소,37.6096109500573,127.03598100723
안암동3가,서울특별시 성북구 보문로22길 29,11290-2019-00026,미래부동산공인중개사사무소,37.5840255133308,127.021986891605
동소문동1가,서울특별시 성북구 성북로6길 2-6,11290-2019-00057,유인공인중개사사무소,37.5896044849762,127.005574862197
장위동,서울특별시 성북구 돌곶이로 91,11290-2019-00065,1등자이부동산공인중개사사무소,37.6111797679712,127.056423427765
정릉동,서울특별시 성북구 정릉로10길 56,92300000-3176,제일공인중개사사무소,37.6075038828878,126.999292173841
길음동,서울특별시 성북구 삼양로8길 3-28,11290-2021-00039,온누리 02-984-7300 공인중개사사무소,37.6089453809457,127.023500508356
동소문동4가,서울특별시 성북구 동소문로3길 126,11290-2019-00061,부동산카페공인중개사사무소,37.591873041911,127.011326925718
장위동,서울특별시 성북구 한천로99길 40,11290-2019-00058,래미안부동산공인중개사사무소,37.6208849984295,127.049901283579
정릉동,서울특별시 성북구 정릉로 257,11290-2023-00047,명성공인중개사사무소,37.6043476743447,127.012609984761
삼선동5가,서울특별시 성북구 삼선교로24길 42,11290-2017-00132,소망공인중개사사무소,37.5883442478661,127.01641667726
동선동3가,서울특별시 성북구 동소문로26가길 12,11290-2018-00122,삼성공인중개사사무소,37.5944946809759,127.019983945108
돈암동,서울특별시 성북구 성북로4길 52,11290-2019-00008,우리공인중개사사무소,37.5944725333435,127.012706037821
장위동,서울특별시 성북구 장월로 122,11290-2019-00051,장위킹부동산공인중개사사무소,37.616386427587,127.049109948199
종암동,서울특별시 성북구 종암로28길 65,가92300000-1050,그린부동산중개사무소,37.6004080517042,127.03510382314
동선동1가,서울특별시 성북구 동소문로20나길 47,11290-2019-00034,정재묵공인중개사사무소,37.5930552141643,127.019152563127
정릉동,서울특별시 성북구 솔샘로 102,11290-2019-00043,대림공인중개사사무소,37.6151646485792,127.009045700351
장위동,서울특별시 성북구 장월로 142,11290-2019-00037,(단지앞)베스트공인중개사사무소,37.6175810549623,127.050795700609
길음동,서울특별시 성북구 동소문로 248,11290-2019-00040,건국부동산연구소 부동산중개사무소,37.6034576002933,127.024541211803
장위동,서울특별시 성북구 장위로40길 65,92300000-3545,장위동으뜸공인중개사사무소,37.6109475856076,127.052715884819
천호동,서울특별시 강동구 천중로17길 59,9252-1346,신일공인중개사,37.5474790451069,127.13117599601
상일동,서울특별시 강동구 구천면로 561,9252-1363,하이츠공인중개사사무소,37.5503808717011,127.16031556576
천호동,서울특별시 강동구 구천면로 192,9252-1388,천호역한강푸르지오시티부동산랜드허브부동산119공인중개사사무소,37.5403575252794,127.125817158927
천호동,서울특별시 강동구 올림픽로 766,9252-1410,진양공인중개사사무소,37.549464713218,127.127512614976
둔촌동,서울특별시 강동구 천호대로 1242,9252-2946,안웅공인중개사사무소,37.5362937769465,127.148733710264
성내동,서울특별시 강동구 성안로3길 88,9252-4873,거성공인중개사사무소,37.5275284877801,127.125189339186
성내동,서울특별시 강동구 천호대로168길 35,9252-4897,코오롱공인중개사사무소,37.5341382425909,127.131963734276
성내동,서울특별시 강동구 양재대로89길 53,9252-4147,그린공인중개사사무소,37.5270445417972,127.132554787647
명일동,서울특별시 강동구 구천면로 434,9252-4154,명원공인중개사사무소,37.5498803760623,127.14658137515
성내동,서울특별시 강동구 풍성로45길 28,9252-4155,그린공인중개사사무소,37.5318411485316,127.13049828855
길동,서울특별시 강동구 양재대로128길 42,9252-4162,태영공인중개사사무소,37.5444208083013,127.145097612474
둔촌동,서울특별시 강동구 명일로 176,9252-4171,오세요공인중개사사무소,37.5344998328347,127.145302522709
명일동,서울특별시 강동구 구천면로 490,9252-5238,명성공인중개사사무소,37.5490355839082,127.152778255008
암사동,서울특별시 강동구 상암로 41,9252-5240,강동마루공인중개사사무소,37.5501745970905,127.128189760726
성내동,서울특별시 강동구 풍성로53길 28,9252-5255,정원공인중개사사무소,37.5307002527622,127.134556181796
둔촌동,서울특별시 강동구 명일로 117,9252-5258,중앙공인중개사사무소,37.5296118579399,127.142755553005
명일동,서울특별시 강동구 구천면로 476,9252-5262,미래공인중개사사무소,37.548966012531,127.151108952042
명일동,서울특별시 강동구 상암로 209,9252-5265,기쁨공인중개사사무소,37.546634625181,127.145777355025
길동,서울특별시 강동구 양재대로116길 16,9252-5272,테마공인중개사사무소,37.5384040731489,127.141194244696
길동,서울특별시 강동구 양재대로128길 50,9252-5285,삼익파크공인중개사사무소,37.544346363897,127.145408422202
둔촌동,서울특별시 강동구 진황도로61길 13,11740-2023-00098,라라공인중개사사무소,37.5291828538552,127.144195604596
성내동,서울특별시 강동구 풍성로 126,11740-2023-00107,래미안동서울부동산중개사무소,37.5316152270578,127.126056352169
고덕동,서울특별시 강동구 고덕비즈밸리로 26,11740-2023-00141,유원최고공인중개사사무소,37.5653492474605,127.160158386991
길동,서울특별시 강동구 양재대로 1532,11740-2023-00099,대박부동산공인중개사사무소,37.5423670383627,127.141937328732
성내동,서울특별시 강동구 천호대로168라길 22,9251-4229,대원공인중개사사무소,37.5343846752899,127.130740430629
길동,서울특별시 강동구 천중로40길 78,11740-2023-00108,강남동행공인중개사사무소,37.5377154640378,127.137353320911
길동,서울특별시 강동구 양재대로115길 15,가9252-1052,천호부동산공인중개사사무소,37.5388090490237,127.139317428424
명일동,서울특별시 강동구 명일로 375,11740-2019-00256,동인공인중개사사무소,37.5520142970108,127.149457646714
고덕동,서울특별시 강동구 고덕로61길 122,11740-2023-00142,고덕지상공인중개사사무소,37.5600877470274,127.151594657045
명일동,서울특별시 강동구 고덕로62길 48,11740-2023-00071,성우부동산481-8233공인중개사사무소,37.5528021352243,127.152622413878
고덕동,서울특별시 강동구 고덕로 353,11740-2023-00143,고덕강남부동산공인중개사사무소,37.557135101795,127.164510295845
암사동,서울특별시 강동구 상암로 11,9252-5950,선사현대대영공인중개사사무소,37.5534474873056,127.125660013035
둔촌동,서울특별시 강동구 명일로 158,11740-2023-00135,은혜공인중개사사무소,37.5329164720063,127.144448191443
암사동,서울특별시 강동구 고덕로 47,11740-2023-00126,안분도세무사공인중개사사무소,37.5549858849858,127.130446288259
고덕동,서울특별시 강동구 고덕로83길 108,11740-2023-00152,종합공인중개사사무소,37.561557605023,127.169001253276
창동,서울특별시 도봉구 덕릉로54길 18,92320000-02940,대신공인중개사사무소,37.6372163415943,127.038133367435
도봉동,서울특별시 도봉구 마들로 672,92320000-02990,부동산세상공인중개사사무소,37.6701359605315,127.046507301099
방학동,서울특별시 도봉구 방학로 210,92320000-02993,신동아공인중개사사무소,37.6621722514755,127.028831224421
창동,서울특별시 도봉구 덕릉로 358,92320000-02995,이헌제공인중개사사무소,37.6451172055021,127.048784057511
쌍문동,서울특별시 도봉구 도봉로113길 15,92320000-03001,둥지공인중개사사무소,37.648041632491,127.033181200213
창동,서울특별시 도봉구 마들로11가길 13-6,9250-11593,타워공인중개사사무소,37.6526971324369,127.049541125724
방학동,서울특별시 도봉구 도당로29길 6,92320000-03178,믿음공인중개사사무소,37.6675262597217,127.041974206749
방학동,서울특별시 도봉구 도당로 115,92320000-03189,미래공인중개사사무소,37.6672131243295,127.03922467304
쌍문동,서울특별시 도봉구 도봉로125길 75,92320000-03193,세화공인중개사사무소,37.6558404518518,127.036818454363
쌍문동,서울특별시 도봉구 노해로 162,92320000-03225,대아공인중개사사무소,37.6488357345433,127.02730254917
쌍문동,서울특별시 도봉구 삼양로154길 42,92320000-03235,전국부동산공인중개사사무소,37.6556447843763,127.015624947396
창동,서울특별시 도봉구 노해로69길 97,92320000-03587,동아청솔공인중개사사무소,37.6568264212057,127.049334440854
방학동,서울특별시 도봉구 도봉로145길 14,92320000-03585,뉴월드공인중개사사무소,37.6646961650387,127.041789117177
방학동,서울특별시 도봉구 마들로 624,92320000-03609,부동산랜드공인중개사사무소,37.6657841569947,127.046680603721
방학동,서울특별시 도봉구 방학로 126-34,92320000-03618,홈플러스부동산공인중개사사무소,37.6645558299037,127.038224646475
쌍문동,서울특별시 도봉구 해등로25길 32,92320000-03622,동양부동산공인중개사사무소,37.6564835805054,127.032824918236
쌍문동,서울특별시 도봉구 해등로 189,92320000-03629,우신공인중개사사무소,37.6577723936503,127.035459239808
도봉동,서울특별시 도봉구 도봉로180나길 41,92320000-03631,누원공인중개사사무소,37.6843445449287,127.049895811436
창동,서울특별시 도봉구 마들로 555,92320000-03641,삼성부동산공인중개사사무소합동,37.6603292711101,127.048652457888
창동,서울특별시 도봉구 덕릉로60길 140,92320000-03644,다래공인중개사사무소,37.6344146246333,127.042645982248
창동,서울특별시 도봉구 노해로 334,92320000-02063,금강공인중개사사무소,37.6508205256665,127.045385077438
창동,서울특별시 도봉구 노해로63길 84,92320000-02065,대성공인중개사사무소,37.6527642013214,127.04657828265
창동,서울특별시 도봉구 해등로16길 7,92320000-02100,한강공인중개사사무소,37.6563813447683,127.040823902265
창동,서울특별시 도봉구 해등로 48,92320000-02114,신세계공인중개사사무소,37.6486118570164,127.043711097054
쌍문동,서울특별시 도봉구 도봉로115길 12,92320000-02115,코리아공인중개사사무소,37.6487401542667,127.033852900971
도봉동,서울특별시 도봉구 마들로 684-9,92320000-03039,오렌지공인중개사사무소,37.671592322382,127.047142967179
창동,서울특별시 도봉구 덕릉로63가길 61,92320000-03045,부동산뱅크베스트공인중개사사무소,37.6426063787029,127.037330634079
도봉동,서울특별시 도봉구 도봉산3길 73,92320000-03053,동경부동산공인중개사사무소,37.684030397694,127.043705911671
방학동,서울특별시 도봉구 마들로 624,92320000-03066,크로바공인중개사사무소,37.6657841569947,127.046680603721
창동,서울특별시 도봉구 우이천로20길 7,92320000-03263,건영공인중개사사무소,37.6417332058849,127.034771563448
쌍문동,서울특별시 도봉구 노해로 195,92320000-03262,대지공인중개사사무소,37.6510476609516,127.029853360065
도봉동,서울특별시 도봉구 마들로 736,92320000-03272,서울공인중개사사무소,37.6754933260651,127.047955586527
방학동,서울특별시 도봉구 도봉로145길 5,92320000-03281,현대공인중개사사무소,37.6644934798063,127.042195662831
방학동,서울특별시 도봉구 방학로2길 71,92320000-03278,월드공인중개사사무소,37.6661519638514,127.040776209406
창동,서울특별시 도봉구 덕릉로63가길 52,92320000-03287,우성공인중개사사무소,37.6430831961736,127.037562130586
창동,서울특별시 도봉구 도봉로118길 12,92320000-03297,삼성공인중개사사무소,37.6489169839853,127.03579701398
창동,서울특별시 도봉구 덕릉로54길 29,92320000-03299,대박공인중개사사무소,37.6368988648309,127.038594096484
상계동,서울특별시 노원구 동일로 1700,92333000-05266,약경연공인중개사사무소,37.6801886481455,127.055825744964
공릉동,서울특별시 노원구 동일로184길 69,11350-2016-00118,우정공인중개사사무소,37.6247655193884,127.077360170893
상계동,서울특별시 노원구 상계로 193-14,11350-2016-00120,대림공인중개사사무소,37.6621630029486,127.074305253695
상계동,서울특별시 노원구 수락산로 232,11350-2016-00122,리치공인중개사사무소,37.6710670123605,127.052966604483
상계동,서울특별시 노원구 한글비석로54길 116,92333000-01734,탐라공인중개사사무소,37.6682969826931,127.060396407042
월계동,서울특별시 노원구 마들로 31,92333000-05332,플러스공인중개사사무소,37.6187253727752,127.067084588448
공릉동,서울특별시 노원구 섬밭로 134,92333000-05335,고구마공인중개사사무소,37.6283837344084,127.069334929029
월계동,서울특별시 노원구 마들로 111,92333800-01679,부동산중개인테리어사무소,37.6238343591525,127.064778103315
하계동,서울특별시 노원구 동일로207길 184,92333000-04162,학여울청구공인중개사사무소,37.6372461774035,127.060865806768
상계동,서울특별시 노원구 상계로24길 23-9,11350-2015-00020,새서울공인중개사사무소,37.657825806023,127.070726435037
중계동,서울특별시 노원구 중계로8길 7,92333000-05325,리치공인중개사사무소,37.6458946122445,127.082418160854
상계동,서울특별시 노원구 한글비석로54길 116,92333000-02194,상원공인중개사사무소,37.6682969826931,127.060396407042
공릉동,서울특별시 노원구 동일로178길 10,11350-2016-00128,태양공인중개사사무소,37.6210702555857,127.075200308455
공릉동,서울특별시 노원구 동일로191길 8,92333000-04665,평화공인중개사사무소,37.6255751939682,127.072459402895
월계동,서울특별시 노원구 월계로 264,92333000-03129,문상주공인중개사사무소,37.6251272115384,127.051359753299
상계동,서울특별시 노원구 동일로 1554,11350-2016-00140,다올공인중개사사무소,37.6672044559933,127.057507999977
상계동,서울특별시 노원구 한글비석로52길 12,11350-2016-00145,닥터공인중개사사무소,37.6649908086308,127.066476089868
공릉동,서울특별시 노원구 동일로191가길 5,11350-2016-00146,부동산코리아공인중개사사무소,37.6253529873516,127.071314500504
공릉동,서울특별시 노원구 섬밭로 152,92333000-10181,라이프공인중개사사무소,37.6299387254149,127.068289609111
상계동,서울특별시 노원구 상계로 64,11350-2016-00015,화랑공인중개사사무소,37.6557918268818,127.062277905261
중계동,서울특별시 노원구 중계로8길 7,92333000-02928,대성공인중개사사무소,37.6458946122445,127.082418160854
상계동,서울특별시 노원구 동일로250길 18,11350-2017-00015,골드뱅크공인중개사사무소,37.6818424631869,127.056999292729
중계동,서울특별시 노원구 중계로 160,92333000-05053,서울공인중개사사무소,37.6494069250537,127.08136593924
월계동,서울특별시 노원구 광운로10길 3,11350-2015-00035,광운대친절한공인중개사사무소,37.6209010072217,127.059309254353
상계동,서울특별시 노원구 동일로241길 53,11350-2015-00045,두산공인중개사사무소,37.6780189926554,127.052913393102
공릉동,서울특별시 노원구 공릉로34길 25,11350-2021-00102,이화공인중개사사무소,37.6230010201646,127.080468325706
상계동,서울특별시 노원구 덕릉로126길 48,11350-2021-00103,한양공인중개사사무소,37.6720486251052,127.08311754447
월계동,서울특별시 노원구 마들로 59,11350-2021-00104,미미삼공인중개사사무소,37.6226208171943,127.066881928111
공릉동,서울특별시 노원구 공릉로46길 18,11350-2022-00059,삼화(972-3000)공인중개사사무소,37.6271730017224,127.079993640334
상계동,서울특별시 노원구 동일로 1356,11350-2021-00038,키움공인중개사사무소,37.6498808620377,127.062236934343
상계동,서울특별시 노원구 노원로 434,11350-2022-00048,로또공인중개사사무소,37.6553902068626,127.067452436164
월계동,서울특별시 노원구 석계로 49,11350-2022-00049,새로나공인중개사사무소,37.6172177389168,127.06250985635
공릉동,서울특별시 노원구 공릉로34길 118,92333000-03306,쏘빅엠부동산서비스공인중개사사무소,37.6259669387939,127.080922038126
상계동,서울특별시 노원구 동일로245길 162,11350-2022-00070,은빛1단지부동산공인중개사사무소,37.6808384621835,127.0542198702
공릉동,서울특별시 노원구 화랑로51길 17,11350-2021-00050,단지내석사(02-995-4989)공인중개사사무소,37.6230767984832,127.089350927229
상계동,서울특별시 노원구 동일로227길 47,92333000-03896,명성공인중개사사무소,37.6669153127476,127.054316055338
보문동4가,서울특별시 성북구 안암로1길 62,11290-2019-00045,이룸공인중개사사무소,37.5813223876305,127.022281354882
길음동,서울특별시 성북구 숭인로 16,11290-2015-00067,에이스(02-981-1119)부동산공인중개사사무소,37.611782610011,127.023879571821
장위동,서울특별시 성북구 돌곶이로 91,11290-2019-00017,장위동삼성공인중개사사무소,37.6111797679712,127.056423427765
장위동,서울특별시 성북구 돌곶이로 220,11290-2017-00089,하늘채다온부동산공인중개사사무소,37.6190182162562,127.046432738992
보문동7가,서울특별시 성북구 안암로1길 11,나92220000-654,서울사부동산 중개사무소,37.5792228176065,127.023135459674
동선동2가,서울특별시 성북구 보문로30나길 34,92300000-959,성신부동산공인중개사사무소,37.5908298098447,127.020488070409
장위동,서울특별시 성북구 한천로 713,11290-2017-00016,래미안부자공인중개사사무소,37.6212990641092,127.051847478882
돈암동,서울특별시 성북구 성북로4길 52,11290-2019-00120,한신공인중개사사무소,37.5944725333435,127.012706037821
종암동,서울특별시 성북구 종암로24가길 53,92300000-3417,굿모닝(단지내)공인중개사사무소,37.6008411734995,127.037964181836
돈암동,서울특별시 성북구 동소문로34길 24,92300000-3546,부동산광장(02-922-8949)공인중개사사무소,37.5989927541109,127.023139541526
동선동1가,서울특별시 성북구 동소문로20나길 47,11290-2019-00147,문경호공인중개사사무소,37.5930552141643,127.019152563127
삼선동3가,서울특별시 성북구 보문로29다길 7,11290-2018-00121,롯데캐슬공인중개사사무소,37.5855410166354,127.013337186792
길음동,서울특별시 성북구 숭인로 50,11290-2019-00130,엄지척부동산공인중개사사무소,37.61198667089,127.02878397742
상월곡동,서울특별시 성북구 화랑로15길 4,11290-2019-00090,우남(단지내)공인중개사사무소,37.6057401806843,127.046617121577
장위동,서울특별시 성북구 돌곶이로 97,11290-2018-00097,천리안공인중개사사무소,37.6116944253952,127.055828756294
장위동,서울특별시 성북구 돌곶이로27길 36,92300000-3990,장위동부동산공인중개사사무소,37.6115397951585,127.053539803878
장위동,서울특별시 성북구 한천로 713,11290-2018-00102,장위뉴타운OK공인중개사사무소,37.6212990641092,127.051847478882
안암동2가,서울특별시 성북구 고려대로 35-1,11290-2019-00093,재테크공인중개사사무소,37.5865828135409,127.023334401371
하월곡동,서울특별시 성북구 종암로 167,11290-2019-00125,88부동산공인중개사사무소,37.6050587642973,127.030990445726
길음동,서울특별시 성북구 숭인로 50,11290-2019-00092,목화공인중개사사무소,37.61198667089,127.02878397742
장위동,서울특별시 성북구 한천로 713,11290-2019-00049,래미안신세계공인중개사사무소,37.6212990641092,127.051847478882
장위동,서울특별시 성북구 한천로 713,11290-2017-00003,참조은공인중개사사무소,37.6212990641092,127.051847478882
장위동,서울특별시 성북구 장위로 103,92300000-1754,부동산씨티공인중개사사무소,37.6137803949006,127.048269758038
안암동2가,서울특별시 성북구 고려대로7길 12-22,11290-2019-00081,신한성공인중개사사무소,37.5867230343936,127.021782076243
장위동,서울특별시 성북구 장월로 122,11290-2018-00063,장위킹부동산1공인중개사사무소,37.616386427587,127.049109948199
석관동,서울특별시 성북구 돌곶이로8길 9-2,11290-2019-00113,금동공인중개사사무소,37.6070348311181,127.062039494256
하월곡동,서울특별시 성북구 오패산로 46,11290-2019-00171,세움공인중개사사무소,37.6074738406161,127.038709467417
삼선동4가,서울특별시 성북구 삼선교로 87,11290-2019-00106,서진공인중개사사무소,37.5899631575414,127.015015299902
길음동,서울특별시 성북구 숭인로 14,92300000-1369,샛별(02-945-1500)공인중개사사무소,37.6116998835763,127.023508736891
돈암동,서울특별시 성북구 성북로4길 52,11290-2019-00072,현대부동산공인중개사사무소,37.5944725333435,127.012706037821
정릉동,서울특별시 성북구 정릉로26길 10,11290-2015-00085,참(941-2500)부동산공인중개사사무소,37.6042692712095,127.010976719241
상월곡동,서울특별시 성북구 장월로1길 28,11290-2015-00069,동아(단지내)공인중개사사무소,37.6087724936926,127.045611958623
성북동,서울특별시 성북구 성북로 46,11290-2019-00107,으뜸부동산공인중개사사무소,37.5919406650305,127.003233016146
삼선동3가,서울특별시 성북구 보문로29다길 7,92300000-4125,푸르지오공인중개사사무소,37.5855410166354,127.013337186792
성내동,서울특별시 강동구 양재대로 1355,가9252-1360,오스카부동산중개사무소,37.5273952498819,127.135616051172
길동,서울특별시 강동구 명일로 211,가9252-1424,한마음부동산중개사무소,37.5376915061028,127.145910315078
